PID,Rep,L_Midfoot_X,L_Midfoot_Y,L_Midfoot_Z,R_Midfoot_X,R_Midfoot_Y,R_Midfoot_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,R_KneeAngle_X,R_KneeAngle_Y,R_KneeAngle_Z,L_KneeAngle_X,L_KneeAngle_Y,L_KneeAngle_Z
mV030,10,-0.115328,0.238839,0.020566,-0.14727,-0.266914,0.024431,-0.349165,-0.154213,0.588172,0.000146,-0.179884,0.364616,-0.235687,-0.197951,0.089313,-0.346788,0.061686,0.594504,0.008146,0.165101,0.395217,-0.204134,0.197337,0.09442,7.374876,92.522041,-13.170911,-3.214125,89.798264,-0.03171
mV031,1,-0.001787,0.193376,0.014771,-0.018416,-0.206951,0.010909,-0.23381,-0.122104,0.58717,0.08363,-0.160064,0.335343,-0.113849,-0.178199,0.083193,-0.20452,0.115689,0.560234,0.114669,0.145975,0.325218,-0.099771,0.179292,0.080622,-1.014101,93.431656,12.038347,0.380683,96.822281,0.873377
mV031,2,-0.016925,0.208757,0.016353,-0.032328,-0.207434,0.011985,-0.280463,-0.126353,0.548198,0.057217,-0.166616,0.343026,-0.127794,-0.173805,0.082088,-0.261895,0.112489,0.52042,0.081457,0.155251,0.336862,-0.116092,0.190569,0.079365,-2.652445,98.606354,11.550769,0.468308,101.780975,1.32087
mV031,3,-0.072629,0.194285,0.020881,-0.09017,-0.186473,0.014409,-0.362173,-0.125581,0.562687,-0.023596,-0.142353,0.354033,-0.189427,-0.155392,0.080297,-0.345876,0.114505,0.5449,-0.00518,0.162697,0.356308,-0.175076,0.171706,0.076831,-1.27159,94.308022,11.533397,0.226856,95.360046,2.055829
mV031,4,-0.008532,0.182379,0.017338,-0.009747,-0.184608,0.012424,-0.275703,-0.136743,0.528609,0.077374,-0.146883,0.343471,-0.105974,-0.150141,0.081065,-0.265866,0.104398,0.505815,0.085413,0.162805,0.342037,-0.107414,0.158679,0.078951,-3.416197,101.795303,10.014645,0.857664,104.347847,0.090584
mV031,5,-0.000648,0.181891,0.014985,-0.004132,-0.172225,0.011278,-0.25673,-0.118425,0.535423,0.088043,-0.163905,0.342221,-0.098945,-0.140191,0.082996,-0.226639,0.12146,0.510531,0.115734,0.163458,0.328535,-0.097376,0.163419,0.081603,-4.256655,101.869301,14.144139,0.844915,105.448418,0.367487
mV031,6,-0.024526,0.205397,0.016325,-0.01013,-0.187788,0.015125,-0.295635,-0.110284,0.54749,0.049566,-0.162708,0.358152,-0.107475,-0.147007,0.07853,-0.266365,0.12768,0.515409,0.076963,0.169514,0.336154,-0.123822,0.189464,0.079744,-1.804817,95.751938,12.50786,0.74776,103.077065,0.266864
mV031,7,-0.01467,0.194498,0.015014,-0.030772,-0.169361,0.010983,-0.266882,-0.102428,0.535459,0.074381,-0.146846,0.336519,-0.123256,-0.133833,0.084083,-0.236253,0.137065,0.514122,0.104517,0.173504,0.327398,-0.111815,0.177183,0.081336,-4.164484,102.523048,12.492326,0.733282,104.77211,0.664576
mV031,8,-0.040853,0.217349,0.017075,-0.044261,-0.156506,0.014419,-0.330599,-0.087012,0.539863,0.019801,-0.131389,0.356019,-0.142543,-0.120691,0.079358,-0.297486,0.152153,0.515889,0.050814,0.189129,0.342632,-0.141378,0.202406,0.078776,-2.615846,97.83374,13.374358,0.750097,102.456955,0.110232
mV031,9,-0.045375,0.201463,0.014959,-0.059749,-0.157317,0.0118,-0.296169,-0.091019,0.548582,0.036329,-0.14674,0.340719,-0.154259,-0.124011,0.083338,-0.262997,0.147743,0.526788,0.070059,0.188438,0.329841,-0.142976,0.184211,0.080624,-3.391772,99.526276,14.429455,0.707586,102.225403,0.253408
mV031,10,-0.09294,0.234527,0.017077,-0.10262,-0.141145,0.015543,-0.379633,-0.066927,0.570536,-0.047526,-0.126986,0.360368,-0.19891,-0.096911,0.078239,-0.335497,0.16919,0.543165,-0.002518,0.191863,0.341964,-0.19374,0.216724,0.077558,-0.415777,91.56636,12.709778,0.193165,97.173042,2.516607
mV032,1,-0.040136,0.19912,0.019872,-0.046498,-0.203783,0.020654,-0.354573,-0.131397,0.590727,0.037778,-0.208417,0.40294,-0.13376,-0.16861,0.092013,-0.343397,0.156228,0.594112,0.053379,0.219155,0.394198,-0.136304,0.178741,0.089002,10.409543,91.105354,-2.543676,-9.996494,93.322655,-1.621001
mV032,2,-0.068926,0.229772,0.017048,-0.087318,-0.203822,0.017397,-0.360651,-0.137329,0.53956,0.047598,-0.199935,0.378444,-0.165187,-0.161087,0.095205,-0.351958,0.15379,0.54678,0.062806,0.201107,0.37458,-0.158541,0.1952,0.089272,11.420119,101.912788,-4.905352,-10.534271,101.752357,2.172839
mV032,3,-0.119554,0.223529,0.016603,-0.109903,-0.187898,0.019547,-0.353768,-0.130785,0.552886,0.044207,-0.199213,0.37284,-0.183624,-0.145804,0.101627,-0.348137,0.156424,0.557275,0.049452,0.216153,0.355006,-0.200725,0.183532,0.095684,11.410279,102.028374,-4.779539,-11.074627,102.970673,4.520437
mV032,4,-0.140814,0.244076,0.016197,-0.123133,-0.184831,0.018491,-0.405089,-0.118449,0.54703,-0.001617,-0.198436,0.386686,-0.203428,-0.14668,0.096215,-0.39692,0.168082,0.549114,0.00896,0.224403,0.363609,-0.226923,0.205698,0.090728,11.271739,100.195137,-5.087679,-10.813553,102.38636,3.463606
mV032,5,-0.121989,0.21955,0.015861,-0.12612,-0.211732,0.016487,-0.402258,-0.124775,0.478986,0.014011,-0.221443,0.373796,-0.202034,-0.168619,0.095998,-0.399417,0.158327,0.484902,0.024197,0.231882,0.36187,-0.209171,0.184696,0.090875,11.013179,111.590919,-0.659006,-10.223536,111.774902,-0.375784
mV032,6,-0.062649,0.250421,0.015852,-0.097153,-0.216658,0.017232,-0.372351,-0.092036,0.478664,0.033213,-0.22709,0.379168,-0.172633,-0.169029,0.09455,-0.345197,0.188437,0.480473,0.082966,0.234732,0.363042,-0.151948,0.217973,0.089442,10.814442,110.661179,-0.125055,-10.450215,111.776649,0.263682
mV032,7,0.019592,0.263928,0.018288,-0.039579,-0.229396,0.015336,-0.298489,-0.100233,0.469092,0.109147,-0.229036,0.369285,-0.111022,-0.176723,0.093215,-0.277516,0.178847,0.478053,0.150394,0.247668,0.374207,-0.070615,0.226851,0.088505,11.442294,112.393669,-1.804708,-10.378334,110.712364,0.134673
mV032,8,-0.016599,0.259372,0.01638,-0.050255,-0.204687,0.015509,-0.29378,-0.078088,0.441894,0.109323,-0.226248,0.361739,-0.114596,-0.147068,0.096032,-0.268474,0.191745,0.442845,0.153832,0.28392,0.349949,-0.098735,0.226656,0.09778,11.954818,117.224518,-2.314911,-10.401733,119.998161,-0.313506
mV032,9,-0.003591,0.237328,0.017274,-0.001242,-0.18299,0.018035,-0.302892,-0.128449,0.511422,0.12082,-0.170743,0.38425,-0.085875,-0.152397,0.094489,-0.298022,0.166186,0.524428,0.123009,0.216746,0.375606,-0.094615,0.20211,0.087394,11.263483,105.435646,-2.631847,-10.52516,104.03508,1.531945
mV032,10,-0.002366,0.236087,0.018683,-0.032346,-0.21533,0.01834,-0.31716,-0.126823,0.52231,0.095345,-0.197482,0.382456,-0.111997,-0.171531,0.093713,-0.306097,0.161671,0.538306,0.110763,0.224181,0.383433,-0.096073,0.206465,0.087849,11.719948,103.041031,-5.864029,-10.140274,101.693947,-0.108235
mV033,1,-0.028201,0.199039,0.013135,-0.043956,-0.207402,0.011287,-0.287882,-0.114633,0.517404,0.043418,-0.200729,0.346421,-0.134196,-0.175043,0.090875,-0.271872,0.138003,0.522257,0.063934,0.162902,0.347916,-0.119222,0.176153,0.088875,-2.542732,107.893074,5.177189,-4.66071,102.471451,-0.580422
mV033,2,0.059488,0.223467,0.01339,0.00981,-0.237618,0.011317,-0.215735,-0.100262,0.520103,0.100713,-0.219835,0.347938,-0.073673,-0.188629,0.089772,-0.183319,0.14751,0.522763,0.150379,0.160414,0.346881,-0.031936,0.199985,0.08846,-1.252429,106.184586,2.153192,-5.325936,101.46685,2.177371
mV033,3,0.031903,0.215653,0.01756,0.018019,-0.209515,0.015499,-0.293535,-0.113538,0.512707,0.049091,-0.202175,0.372712,-0.075863,-0.168582,0.086459,-0.271029,0.137257,0.518793,0.073443,0.175102,0.372914,-0.063913,0.185837,0.08446,-0.220918,102.770569,-0.309674,-4.97127,97.698265,0.751609
mV033,4,-0.017639,0.242967,0.014457,-0.029356,-0.20639,0.011577,-0.2968,-0.101623,0.491843,0.043672,-0.198195,0.354981,-0.119004,-0.167931,0.089093,-0.27644,0.148215,0.493391,0.067541,0.192698,0.352285,-0.10778,0.208396,0.08674,-1.423824,110.152939,1.364285,-5.500722,105.180328,2.369449
mV033,5,-0.031075,0.224038,0.017286,-0.021065,-0.223183,0.01625,-0.337076,-0.117411,0.517473,0.008387,-0.193742,0.373764,-0.115567,-0.180435,0.08529,-0.320944,0.131812,0.521283,0.020829,0.167527,0.366707,-0.125886,0.190485,0.083848,0.219197,101.053246,-1.751497,-5.426008,97.393028,3.554204
mV033,6,-0.094572,0.216765,0.013066,-0.130331,-0.21408,0.010994,-0.37277,-0.107645,0.498799,-0.037987,-0.204547,0.346902,-0.214468,-0.16893,0.091038,-0.337169,0.140883,0.499463,0.003814,0.161073,0.344677,-0.182966,0.183734,0.088172,-0.62658,110.540833,-0.678966,-5.574639,105.667831,2.549227
mV033,7,-0.102021,0.230753,0.013213,-0.114216,-0.239733,0.011246,-0.366964,-0.118788,0.448685,-0.017638,-0.215743,0.344965,-0.199523,-0.196443,0.091079,-0.348477,0.129715,0.456547,0.002395,0.185747,0.342851,-0.188554,0.193359,0.08844,-1.565392,118.427971,-0.165689,-5.113542,112.848068,0.916469
mV033,8,-0.103404,0.215771,0.013015,-0.117717,-0.263539,0.011789,-0.375911,-0.1445,0.457161,-0.033435,-0.256988,0.350154,-0.204235,-0.220783,0.090599,-0.350325,0.103302,0.464575,-0.003687,0.167906,0.344355,-0.192119,0.185607,0.088942,-1.557621,116.453705,0.18779,-4.45039,111.283157,-0.627808
mV033,9,-0.133308,0.205187,0.013593,-0.15922,-0.255093,0.010851,-0.403172,-0.138824,0.454037,-0.063262,-0.25604,0.344721,-0.243353,-0.212945,0.092519,-0.381744,0.110345,0.46011,-0.034268,0.178064,0.346319,-0.22082,0.170644,0.08905,-2.546024,118.481133,1.500119,-4.742324,112.288635,0.088532
mV033,10,-0.141428,0.19835,0.012996,-0.140365,-0.273997,0.011263,-0.409129,-0.166172,0.454552,-0.060074,-0.266002,0.352849,-0.228408,-0.234793,0.090231,-0.39244,0.082701,0.458391,-0.044023,0.152703,0.34622,-0.229155,0.162833,0.087748,-1.800082,116.708443,0.583786,-5.166804,111.752419,1.05713
mV034,1,-0.08536,0.194291,0.019098,-0.078042,-0.241705,0.019644,-0.323956,-0.165476,0.644958,0.079336,-0.210788,0.39728,-0.197654,-0.1814,0.098536,-0.317674,0.100376,0.654671,0.082706,0.153362,0.404452,-0.190083,0.145455,0.100317,1.089423,96.495285,2.799496,-4.633424,95.632423,-8.370754
mV034,2,-0.091952,0.231287,0.020623,-0.085777,-0.261808,0.023541,-0.385515,-0.139257,0.650435,0.023506,-0.220775,0.427983,-0.207561,-0.196745,0.094976,-0.361719,0.121972,0.664523,0.038592,0.179365,0.423508,-0.202495,0.18396,0.094708,1.381461,92.734802,3.728565,-5.262565,91.290283,-8.392337
mV034,3,-0.113799,0.233988,0.020021,-0.130555,-0.259207,0.020879,-0.387838,-0.138847,0.674136,0.003869,-0.211703,0.416013,-0.246552,-0.188624,0.096579,-0.3714,0.12435,0.68517,0.018742,0.172222,0.421041,-0.224899,0.189178,0.094836,1.582598,90.86615,3.28954,-5.637343,88.452118,-7.577157
mV034,4,-0.08491,0.241797,0.021417,-0.10554,-0.276284,0.023142,-0.412433,-0.138415,0.583637,0.018645,-0.233938,0.421568,-0.220089,-0.199911,0.095345,-0.401756,0.120849,0.603707,0.032582,0.183685,0.430336,-0.197108,0.19516,0.093424,0.869021,101.906067,1.43354,-4.401196,98.474518,-6.999092
mV034,5,-0.155198,0.262558,0.021343,-0.15806,-0.288356,0.022164,-0.428865,-0.144645,0.638532,-0.021733,-0.219977,0.412732,-0.27602,-0.217471,0.09447,-0.421565,0.11475,0.65594,-0.019039,0.188741,0.420901,-0.263152,0.208313,0.094498,1.470486,94.6651,0.275103,-5.24071,91.743835,-5.466344
mV034,6,-0.188861,0.26211,0.021249,-0.171257,-0.287026,0.023773,-0.454816,-0.146335,0.663972,-0.054966,-0.221176,0.425858,-0.29102,-0.216615,0.093535,-0.454142,0.113292,0.680896,-0.064364,0.194873,0.428015,-0.298736,0.210384,0.093361,1.670541,90,0.875226,-5.715127,87.600441,-7.005425
mV034,7,-0.14514,0.251564,0.022771,-0.165278,-0.288682,0.024189,-0.460547,-0.145602,0.657556,-0.053926,-0.228098,0.429179,-0.283184,-0.215128,0.09387,-0.440078,0.114309,0.669804,-0.037471,0.177206,0.433698,-0.258933,0.205261,0.092451,1.615123,90.984367,1.084328,-5.653201,88.3013,-7.494833
mV034,8,-0.189385,0.261178,0.020794,-0.187841,-0.276246,0.023182,-0.454009,-0.143971,0.682438,-0.065758,-0.222372,0.424756,-0.304624,-0.202926,0.094968,-0.447953,0.117105,0.691174,-0.063747,0.184462,0.42549,-0.300291,0.212923,0.09373,1.774706,88.067711,0.974148,-5.861261,86.213753,-6.743661
mV034,9,-0.198643,0.268496,0.021816,-0.208477,-0.299293,0.023255,-0.474349,-0.133207,0.669018,-0.084621,-0.229511,0.421838,-0.327052,-0.227137,0.093261,-0.459577,0.126447,0.681259,-0.069005,0.17661,0.420646,-0.310641,0.221076,0.09362,1.717637,89.188194,1.236476,-5.61442,87.566345,-5.170997
mV034,10,-0.173393,0.250234,0.024509,-0.165345,-0.292412,0.025458,-0.470343,-0.160747,0.704013,-0.082483,-0.229873,0.443606,-0.288839,-0.224737,0.091311,-0.463567,0.100655,0.714098,-0.084598,0.166927,0.44326,-0.288374,0.201531,0.090505,2.170427,82.369148,1.762034,-6.452678,79.937294,-5.972003
mV038,1,-0.042417,0.169625,0.009398,-0.046707,-0.175628,0.018199,-0.281554,-0.154162,0.716106,0.097911,-0.190067,0.442804,-0.172849,-0.149549,0.11253,-0.267485,0.173287,0.682503,0.123137,0.161134,0.447127,-0.168512,0.150587,0.112362,4.23462,93.384666,9.083768,-0.926761,98.040764,-9.480154
mV038,2,-0.094766,0.205854,0.011132,-0.119192,-0.204284,0.018686,-0.332157,-0.178236,0.787922,0.00394,-0.175687,0.452775,-0.247719,-0.165131,0.104929,-0.331096,0.140052,0.76951,0.017939,0.142344,0.471541,-0.227921,0.180244,0.103207,5.876268,79.466789,2.817441,-4.667376,81.26738,-6.676085
mV038,3,-0.032544,0.231898,0.015602,-0.098703,-0.224645,0.02253,-0.372635,-0.110916,0.744682,0.003463,-0.1665,0.468246,-0.224971,-0.170648,0.10396,-0.355592,0.208515,0.708741,0.045712,0.19144,0.490598,-0.168932,0.198863,0.100284,5.273789,84.163528,-1.221147,-3.349594,88.097313,-3.654991
mV038,4,0.022428,0.217246,0.017736,-0.01585,-0.235687,0.024615,-0.336205,-0.147485,0.754088,0.048329,-0.186114,0.484095,-0.14807,-0.188126,0.100415,-0.321348,0.171048,0.720038,0.078928,0.158715,0.499387,-0.116037,0.184118,0.098939,5.561695,81.024544,1.155945,-3.726389,85.065407,-3.046375
mV038,5,0.042319,0.216163,0.011107,0.02541,-0.222065,0.018864,-0.210101,-0.155518,0.725299,0.166198,-0.198331,0.449137,-0.09839,-0.18143,0.111128,-0.207962,0.170264,0.685069,0.189465,0.191113,0.463868,-0.082135,0.183322,0.112581,5.026199,90.433861,2.964132,-1.802151,96.499718,-5.982946
mV038,6,0.036178,0.237673,0.011919,0.014207,-0.215446,0.018117,-0.187616,-0.154526,0.65295,0.214829,-0.215077,0.42829,-0.093058,-0.180163,0.130986,-0.179482,0.175067,0.620234,0.239187,0.203827,0.444942,-0.073267,0.205206,0.129528,4.076798,105.784569,1.579065,0.285715,109.631889,-4.020535
mV038,7,0.060024,0.224853,0.013703,0.029387,-0.255965,0.020914,-0.261641,-0.173177,0.693659,0.141142,-0.225451,0.462088,-0.095694,-0.201248,0.103685,-0.248553,0.150209,0.659383,0.169186,0.166647,0.478976,-0.069037,0.178791,0.103623,5.185523,91.900009,-0.922259,-2.534393,96.225883,-1.005558
mV038,8,0.05352,0.250785,0.015518,0.063919,-0.243227,0.021631,-0.12771,-0.159965,0.695471,0.252548,-0.223738,0.433928,-0.043472,-0.186212,0.125103,-0.124875,0.170887,0.663414,0.269094,0.21088,0.440999,-0.05164,0.209979,0.134432,4.691642,98.104187,1.150156,-0.366025,104.61174,-5.113833
mV038,9,0.119886,0.274986,0.011592,0.08722,-0.24484,0.018945,-0.160919,-0.149995,0.690834,0.227754,-0.231633,0.447493,-0.032553,-0.188568,0.108264,-0.140109,0.175922,0.650273,0.270596,0.196249,0.456702,-0.002849,0.225438,0.108262,4.909404,94.377968,1.066864,-2.292431,99.426292,-0.462353
mV038,10,0.087092,0.281996,0.014868,0.076446,-0.236741,0.020619,-0.107881,-0.146237,0.678471,0.278557,-0.198784,0.424058,-0.031177,-0.18463,0.12641,-0.112016,0.181433,0.646488,0.292499,0.226169,0.44362,-0.020349,0.234451,0.129147,4.747009,100.754326,0.232287,-0.844392,105.363899,-3.041303
mV040,1,0.022432,0.190927,0.021827,0.024952,-0.193874,0.023275,-0.238434,-0.146871,0.590712,0.116821,-0.180394,0.380874,-0.08055,-0.168869,0.090309,-0.233189,0.143946,0.593944,0.11886,0.162357,0.380436,-0.068792,0.158339,0.087262,8.38426,98.028564,-0.505767,-7.645441,92.109238,-3.640248
mV040,2,-0.065219,0.20119,0.01968,-0.073563,-0.183737,0.022321,-0.311453,-0.140277,0.595911,0.031615,-0.191703,0.372896,-0.175082,-0.151257,0.092239,-0.289783,0.149394,0.599439,0.050583,0.151309,0.369178,-0.151618,0.157408,0.085131,8.569482,98.015793,-1.610054,-7.822896,90.952652,-0.715711
mV040,3,-0.090998,0.168077,0.020652,-0.127428,-0.189324,0.021462,-0.357626,-0.150116,0.58917,-0.011405,-0.188172,0.366944,-0.224915,-0.146684,0.09166,-0.340307,0.138269,0.60017,0.008306,0.137557,0.37841,-0.181228,0.133346,0.086362,9.204436,98.774696,-4.839355,-7.855005,90.458847,-1.134519
mV040,4,-0.041342,0.190645,0.021388,-0.070613,-0.19288,0.022527,-0.329782,-0.141026,0.576217,0.027057,-0.192755,0.378256,-0.170944,-0.152557,0.090035,-0.312322,0.149077,0.585301,0.045547,0.156972,0.384896,-0.132822,0.154791,0.084723,8.925301,99.779816,-3.018204,-7.74116,91.655998,-1.854381
mV040,5,-0.009293,0.175448,0.021398,-0.026127,-0.220002,0.02369,-0.297032,-0.146297,0.581631,0.059806,-0.197194,0.384528,-0.129758,-0.183603,0.088384,-0.285372,0.143616,0.594403,0.070213,0.148939,0.389225,-0.100435,0.136311,0.083261,8.679507,98.004082,-2.259793,-7.959898,88.978554,-0.555274
mV040,6,-0.058236,0.157293,0.021421,-0.072734,-0.226055,0.022229,-0.335443,-0.184096,0.573208,0.02567,-0.216114,0.37644,-0.176058,-0.194536,0.089907,-0.329542,0.106027,0.580148,0.030798,0.124369,0.384544,-0.147729,0.116151,0.08438,8.871249,100.603569,-2.524052,-7.666122,92.465134,-1.853846
mV040,7,-0.006143,0.147022,0.021036,-0.042313,-0.235086,0.022848,-0.291397,-0.173318,0.582838,0.061093,-0.214458,0.375647,-0.146522,-0.205267,0.089936,-0.279738,0.117204,0.59101,0.076104,0.128285,0.388518,-0.097042,0.107796,0.083199,8.498681,99.215225,-0.986731,-7.908102,89.804161,-1.548964
mV040,8,-0.037912,0.161239,0.023205,-0.046253,-0.234895,0.023719,-0.32581,-0.183239,0.576948,0.038362,-0.19688,0.383278,-0.152172,-0.204214,0.087669,-0.335612,0.105974,0.588527,0.02575,0.138215,0.395509,-0.130461,0.121026,0.082222,9.00722,98.499283,-3.921615,-7.993453,89.067909,-2.692909
mV040,9,-0.019816,0.159198,0.022075,-0.04455,-0.236331,0.023903,-0.30148,-0.181729,0.610327,0.042579,-0.206239,0.383219,-0.150974,-0.208224,0.088196,-0.298085,0.107266,0.615131,0.048843,0.118697,0.393254,-0.113276,0.122028,0.081651,8.498828,93.443382,-2.790543,-8.321852,84.930748,-1.686957
mV040,10,-0.022206,0.153036,0.020739,-0.027768,-0.242261,0.023515,-0.30113,-0.169197,0.580521,0.057092,-0.221065,0.385219,-0.132765,-0.209335,0.087867,-0.285485,0.121073,0.588702,0.069127,0.123964,0.382852,-0.114279,0.117633,0.083466,8.525237,98.142929,-1.322267,-7.791485,91.061279,-2.156006
mV042,1,-0.115849,0.288056,0.031184,-0.142359,-0.196229,0.023089,-0.514509,-0.122829,0.512195,-0.020004,-0.174408,0.546185,-0.250772,-0.158397,0.105217,-0.540857,0.137432,0.514707,-0.04167,0.277751,0.533183,-0.253815,0.242869,0.099225,4.154111,116.961571,13.512194,-0.373039,112.437454,-6.877045
mV042,2,-0.076698,0.314896,0.02544,-0.108119,-0.149089,0.018451,-0.435491,-0.067024,0.474575,0.065511,-0.129896,0.521135,-0.209623,-0.103707,0.105439,-0.463257,0.198699,0.475631,0.063153,0.286679,0.500621,-0.20564,0.255236,0.099742,1.844979,125.222954,13.253802,-2.308897,120.714363,-2.175901
mV042,3,-0.075829,0.325383,0.023855,-0.072671,-0.150414,0.017501,-0.391322,-0.079149,0.465151,0.112912,-0.121589,0.513676,-0.174305,-0.106211,0.104944,-0.432895,0.182981,0.464713,0.089938,0.30617,0.487797,-0.198724,0.259342,0.102858,1.889991,126.76532,12.54638,-1.792262,123.920601,-2.80545
mV042,4,-0.059221,0.305001,0.028355,-0.111096,-0.188532,0.021861,-0.461306,-0.056719,0.451009,0.033326,-0.13726,0.535609,-0.213883,-0.133918,0.101745,-0.474539,0.210508,0.446641,0.054263,0.266645,0.511224,-0.195143,0.254493,0.096768,1.540463,125.267204,13.642169,-1.537284,122.265404,-3.276421
mV042,5,-0.112843,0.295061,0.024253,-0.128438,-0.205832,0.017139,-0.441802,-0.12073,0.460154,0.06312,-0.175113,0.510757,-0.228798,-0.160275,0.105355,-0.473697,0.140703,0.460612,0.046247,0.265546,0.48922,-0.238004,0.229831,0.100318,1.005914,128.044952,13.112758,-1.066068,123.515244,-3.857746
mV042,6,-0.122539,0.276169,0.022938,-0.12854,-0.219039,0.018844,-0.452382,-0.119262,0.436136,0.045336,-0.199979,0.52053,-0.229001,-0.167374,0.103508,-0.481888,0.135952,0.436082,0.026082,0.301506,0.491508,-0.24296,0.20482,0.101132,1.138667,129.570663,12.342253,-1.080089,126.782639,-3.563215
mV042,7,-0.134791,0.266182,0.023372,-0.130845,-0.229658,0.017642,-0.452615,-0.153243,0.441231,0.049576,-0.216721,0.517246,-0.231524,-0.181719,0.104216,-0.48775,0.104402,0.440787,0.026279,0.255227,0.489026,-0.25554,0.194342,0.100604,1.534545,129.494873,11.917564,-1.084432,126.187553,-3.604256
mV042,8,-0.139943,0.317545,0.026179,-0.16299,-0.183268,0.019578,-0.495656,-0.083504,0.432027,0.002025,-0.158782,0.524893,-0.263428,-0.127709,0.101767,-0.522142,0.173955,0.43361,-0.011822,0.320927,0.505397,-0.265565,0.249371,0.098826,1.857708,128.973129,11.735466,-1.153579,125.175964,-3.594355
mV042,9,-0.125556,0.273977,0.025818,-0.152612,-0.203867,0.018895,-0.487296,-0.115826,0.478697,0.013924,-0.171299,0.526244,-0.255721,-0.161921,0.105721,-0.51934,0.145577,0.480824,-0.002042,0.264633,0.512329,-0.258824,0.229666,0.103162,2.758127,123.850197,12.581422,-1.44583,119.936951,-3.606102
mV042,10,-0.075476,0.294902,0.026508,-0.089846,-0.182068,0.01998,-0.434348,-0.092617,0.465201,0.066016,-0.141084,0.529259,-0.193946,-0.134084,0.102382,-0.472507,0.170376,0.466311,0.045856,0.289447,0.509454,-0.204353,0.231906,0.098122,2.436085,124.377419,12.811121,-1.793825,120.677231,-2.991533
mV044,1,-0.100191,0.180656,0.017889,-0.107858,-0.145243,0.011989,-0.349842,-0.116404,0.62181,-0.008427,-0.131376,0.344953,-0.200291,-0.120302,0.074814,-0.356254,0.135864,0.621188,-0.008671,0.154787,0.370995,-0.193744,0.15718,0.076618,2.457949,94.854416,6.991684,-1.353526,93.495026,-10.696207
mV044,2,-0.173638,0.177485,0.017045,-0.181552,-0.159401,0.010724,-0.39925,-0.120897,0.628611,-0.069421,-0.157836,0.340747,-0.270115,-0.133367,0.078488,-0.402969,0.131038,0.625266,-0.064053,0.154256,0.364325,-0.264057,0.154749,0.080762,2.275934,95.432602,8.58106,-1.061921,94.80925,-10.89912
mV044,3,-0.173271,0.214567,0.017325,-0.168391,-0.149933,0.01094,-0.417639,-0.11512,0.609198,-0.067021,-0.144905,0.344542,-0.260426,-0.128589,0.075647,-0.421792,0.13695,0.605237,-0.068387,0.165929,0.364607,-0.26421,0.188033,0.078795,1.943789,97.514526,9.480825,-0.822094,97.010139,-8.724601
mV044,4,-0.220721,0.23293,0.016728,-0.235265,-0.146122,0.011099,-0.440051,-0.081555,0.619232,-0.108965,-0.125956,0.331782,-0.322733,-0.116799,0.078939,-0.43363,0.170409,0.612304,-0.093614,0.184243,0.35208,-0.310122,0.215207,0.083405,2.217912,97.794373,7.07549,-0.372427,98.291267,-10.387184
mV044,5,-0.228344,0.23668,0.016941,-0.225952,-0.141167,0.010933,-0.451549,-0.089025,0.617613,-0.110857,-0.113518,0.336485,-0.316271,-0.115308,0.076407,-0.460688,0.162356,0.613886,-0.11431,0.193249,0.361131,-0.31829,0.210122,0.079845,2.269046,97.102325,7.106272,-0.897936,96.452843,-8.959206
mV044,6,-0.263951,0.223485,0.017573,-0.271322,-0.145256,0.012635,-0.513363,-0.074195,0.662478,-0.192139,-0.112827,0.357212,-0.364348,-0.116917,0.0731,-0.508408,0.176171,0.659035,-0.181169,0.174762,0.375823,-0.357105,0.196575,0.075456,3.059851,86.496918,5.895084,-2.407717,86.436852,-5.426008
mV044,7,-0.319286,0.217082,0.016407,-0.341316,-0.139575,0.010315,-0.557744,-0.091148,0.611777,-0.217669,-0.121059,0.331775,-0.430299,-0.114334,0.077827,-0.552383,0.161081,0.604573,-0.201855,0.170083,0.357962,-0.409308,0.19322,0.080276,2.056415,98.883629,7.589739,-0.728033,98.272087,-7.730697
mV044,8,-0.317242,0.227531,0.016047,-0.303784,-0.144401,0.01069,-0.548572,-0.102836,0.573051,-0.182929,-0.126724,0.333798,-0.393441,-0.1178,0.076773,-0.543814,0.149058,0.569936,-0.182178,0.174776,0.348345,-0.404098,0.197236,0.08155,1.868787,104.341766,6.420316,-0.109929,104.382385,-6.127992
mV044,9,-0.281978,0.223795,0.016403,-0.295916,-0.136467,0.011428,-0.540637,-0.057778,0.583593,-0.181826,-0.109099,0.337731,-0.386403,-0.110315,0.076552,-0.527621,0.193702,0.576256,-0.163079,0.185836,0.356591,-0.373185,0.202038,0.079334,1.57052,102.06929,8.598959,-0.052085,102.518684,-7.630097
mV044,10,-0.319805,0.230749,0.018388,-0.349289,-0.142145,0.013538,-0.622601,-0.044801,0.618347,-0.271004,-0.094356,0.357345,-0.442152,-0.111789,0.07327,-0.611135,0.204866,0.62271,-0.254097,0.191748,0.383031,-0.415635,0.208129,0.073681,2.6429,93.267525,5.745447,-1.887416,90.945641,-7.659613
