PID,Rep,L_Midfoot_X,L_Midfoot_Y,L_Midfoot_Z,R_Midfoot_X,R_Midfoot_Y,R_Midfoot_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,R_KneeAngle_X,R_KneeAngle_Y,R_KneeAngle_Z,L_KneeAngle_X,L_KneeAngle_Y,L_KneeAngle_Z
mV044,9,-0.059429,0.221203,0.01894,-0.058317,-0.208678,0.013352,-0.356978,-0.123281,0.5844,0.011939,-0.195479,0.362348,-0.151325,-0.178735,0.073067,-0.34987,0.126064,0.581966,0.017214,0.18035,0.378814,-0.152673,0.191075,0.075066,1.981052,98.121346,8.652059,-0.445913,97.598221,-10.987143
mV044,10,-0.05913,0.221277,0.018781,-0.05795,-0.209034,0.013559,-0.368089,-0.125099,0.562387,0.009066,-0.203532,0.363147,-0.15088,-0.17794,0.072806,-0.363686,0.123411,0.555149,0.013271,0.191373,0.380901,-0.152338,0.190731,0.074742,1.418459,101.093948,9.953252,0.93472,101.421959,-13.727388
mV045,1,0.071058,0.207944,0.011565,0.054607,-0.203146,0.012054,-0.229346,-0.131943,0.539676,0.202161,-0.140823,0.442414,-0.05768,-0.167185,0.094037,-0.252036,0.137441,0.570184,0.189443,0.180695,0.434755,-0.0475,0.181497,0.097327,5.835401,105.82708,-13.941933,-1.69007,101.97345,-12.608087
mV045,2,0.070915,0.20927,0.011954,0.054873,-0.204861,0.012255,-0.227506,-0.146913,0.528856,0.205594,-0.151779,0.441143,-0.057362,-0.16883,0.094277,-0.261051,0.121203,0.554786,0.183056,0.182733,0.437973,-0.048048,0.180946,0.096549,6.304407,107.210876,-14.877368,-1.283641,103.399384,-13.042802
mV045,3,0.07091,0.210095,0.012673,0.054514,-0.205979,0.012887,-0.241991,-0.148169,0.530123,0.191465,-0.158295,0.449121,-0.058776,-0.16876,0.092905,-0.271951,0.120046,0.555637,0.171396,0.183717,0.443395,-0.049223,0.18062,0.095196,6.120671,106.238464,-14.69674,-1.421271,102.397346,-13.393649
mV045,4,0.070871,0.210455,0.012268,0.054179,-0.205467,0.012782,-0.227884,-0.143812,0.547983,0.199749,-0.150445,0.443719,-0.058608,-0.168593,0.093664,-0.25659,0.123957,0.581473,0.177784,0.190365,0.441454,-0.048371,0.181659,0.09631,5.799377,104.295113,-14.433865,-2.099835,99.536751,-13.144162
mV045,5,0.070759,0.210507,0.01214,0.05431,-0.205854,0.012422,-0.231825,-0.137348,0.525517,0.200335,-0.156249,0.444217,-0.057591,-0.167283,0.093742,-0.262213,0.130409,0.561396,0.179314,0.193671,0.439847,-0.04816,0.181399,0.096529,6.154154,107.406784,-14.361395,-1.561388,102.463661,-12.722754
mV045,6,0.070835,0.20963,0.011606,0.05429,-0.205814,0.012461,-0.229359,-0.134923,0.526127,0.204164,-0.15005,0.441521,-0.057222,-0.1665,0.09396,-0.254286,0.133541,0.559859,0.189764,0.179688,0.434499,-0.047385,0.181594,0.09733,6.287226,107.49147,-14.721356,-1.754481,103.189369,-11.303242
mV045,7,0.070959,0.209015,0.010964,0.054604,-0.204398,0.011682,-0.213961,-0.141728,0.515406,0.221602,-0.144273,0.430807,-0.054986,-0.16435,0.095401,-0.243848,0.126407,0.549356,0.200728,0.186372,0.428918,-0.045306,0.179697,0.098905,6.840228,109.800583,-15.396558,-0.790451,105.643852,-13.036659
mV045,8,0.071069,0.208907,0.011507,0.054567,-0.205872,0.012331,-0.22838,-0.137121,0.514375,0.207456,-0.150617,0.439788,-0.056262,-0.164481,0.093733,-0.25619,0.131725,0.546205,0.192476,0.1756,0.432135,-0.046945,0.179062,0.096905,6.670878,109.047935,-15.223432,-1.111057,105.193947,-12.258735
mV045,9,0.070845,0.209205,0.010382,0.054651,-0.205465,0.011749,-0.209674,-0.134787,0.508504,0.226156,-0.149721,0.429052,-0.054007,-0.164169,0.096075,-0.23476,0.133767,0.538279,0.212201,0.192062,0.424385,-0.043063,0.179025,0.101073,6.832528,111.003151,-14.975739,-0.593556,108.053726,-12.023168
mV045,10,0.070749,0.209708,0.011153,0.054694,-0.206682,0.012245,-0.226668,-0.142328,0.48344,0.215048,-0.154603,0.435144,-0.055273,-0.164173,0.094238,-0.256855,0.125821,0.514798,0.19764,0.179683,0.429731,-0.045879,0.178526,0.097965,7.443853,113.516548,-15.58877,-0.469643,109.659279,-11.455225
mV046,1,-0.08069,0.231566,0.014722,-0.093929,-0.237279,0.01191,-0.343528,-0.127347,0.573054,0.00518,-0.205323,0.396016,-0.194936,-0.195217,0.085131,-0.337926,0.138054,0.536358,0.015284,0.215452,0.404838,-0.181319,0.206365,0.092273,2.300199,94.496834,-1.314407,-10.98281,102.759178,6.120963
mV046,2,-0.081239,0.232664,0.014532,-0.094612,-0.238521,0.011656,-0.337717,-0.144639,0.576838,0.010255,-0.207713,0.392678,-0.195025,-0.196317,0.085608,-0.344408,0.1207,0.540056,0.005213,0.208484,0.405638,-0.18289,0.200793,0.088198,2.38629,94.290123,-2.269709,-11.161035,100.200157,7.951875
mV046,3,-0.081085,0.233823,0.014555,-0.095002,-0.241105,0.011318,-0.336767,-0.141374,0.55823,0.013057,-0.223173,0.391315,-0.193186,-0.194908,0.085874,-0.345174,0.122227,0.525612,0.006144,0.220293,0.405883,-0.181991,0.201038,0.088843,2.208738,97.392548,-2.351196,-11.117118,103.051003,6.684233
mV046,4,-0.081225,0.235307,0.01587,-0.094752,-0.241886,0.012692,-0.363783,-0.146904,0.562637,-0.007665,-0.215012,0.400611,-0.196453,-0.196245,0.08274,-0.371578,0.116256,0.534341,-0.023019,0.220749,0.415624,-0.185523,0.200184,0.084161,2.384552,94.859619,-2.638542,-10.939702,98.79464,7.212801
mV046,5,-0.080709,0.235386,0.015233,-0.095102,-0.241901,0.012335,-0.364751,-0.144503,0.544039,-0.003663,-0.217292,0.398649,-0.195772,-0.195409,0.083307,-0.370545,0.118488,0.517197,-0.01709,0.224316,0.413851,-0.183333,0.197954,0.084821,2.203761,98.139671,-2.64465,-11.232551,102.025574,7.568709
mV046,6,-0.080506,0.234643,0.014976,-0.095155,-0.241325,0.011481,-0.340981,-0.146217,0.549398,0.015426,-0.215039,0.390688,-0.193552,-0.196014,0.0863,-0.354899,0.117025,0.519114,-0.003181,0.224459,0.410079,-0.181772,0.199192,0.087527,2.332932,98.741478,-3.706604,-11.037715,103.336807,6.2451
mV046,7,-0.080626,0.234308,0.015164,-0.095287,-0.241363,0.011776,-0.352779,-0.145508,0.543949,0.008433,-0.209177,0.393054,-0.194503,-0.194452,0.084498,-0.366182,0.119418,0.51546,-0.008159,0.211113,0.410296,-0.183281,0.198055,0.085327,2.44175,98.79187,-4.409033,-11.246995,102.757019,7.381395
mV046,8,-0.079933,0.233739,0.014555,-0.095225,-0.241563,0.011612,-0.341917,-0.14784,0.552612,0.012038,-0.226297,0.391601,-0.19345,-0.19504,0.085912,-0.336129,0.115966,0.517637,0.020309,0.198767,0.401026,-0.177695,0.19411,0.089703,2.307294,98.154419,-3.368304,-12.281303,103.947456,11.296534
mV046,9,-0.080336,0.234653,0.014308,-0.094701,-0.241715,0.011541,-0.337162,-0.145255,0.550742,0.016414,-0.222784,0.3903,-0.192299,-0.194177,0.086024,-0.338107,0.118332,0.521393,0.014575,0.212334,0.403536,-0.1791,0.197885,0.0896,2.336505,98.491188,-3.663392,-11.501172,103.820305,8.149583
mV046,10,-0.080684,0.235247,0.014907,-0.095407,-0.242601,0.012138,-0.345145,-0.14804,0.567289,0.004775,-0.22168,0.395526,-0.195383,-0.198002,0.085273,-0.353614,0.11499,0.541032,-0.008688,0.22269,0.411207,-0.182844,0.199869,0.086231,2.490071,95.134964,-3.942604,-10.823306,99.290184,6.198683
mV056,1,0.032678,0.283933,0.02409,0.039528,-0.26811,0.013557,-0.213602,-0.130715,0.559971,0.176518,-0.22034,0.387996,-0.067932,-0.228966,0.084077,-0.239215,0.128649,0.569986,0.152147,0.251534,0.399129,-0.075383,0.25165,0.083466,3.887658,105.897499,3.274389,-5.984545,106.599068,-3.618422
mV056,2,0.032719,0.284074,0.023162,0.039297,-0.267623,0.013674,-0.215057,-0.115717,0.52908,0.183696,-0.212855,0.38174,-0.067124,-0.226165,0.084444,-0.237557,0.143148,0.52156,0.165822,0.26335,0.390029,-0.073332,0.249003,0.084547,3.324022,110.340912,3.647757,-5.841312,114.441612,-3.029519
mV056,3,0.033002,0.284906,0.024104,0.039413,-0.268617,0.013949,-0.227949,-0.121614,0.520813,0.172258,-0.223314,0.390597,-0.06765,-0.226892,0.083586,-0.259121,0.137714,0.52401,0.144459,0.269633,0.403596,-0.073934,0.247256,0.082346,3.229332,110.908432,3.733258,-5.61634,112.767281,-3.697357
mV056,4,0.033656,0.285109,0.024091,0.040534,-0.269104,0.014068,-0.224094,-0.129814,0.578349,0.163916,-0.213166,0.396757,-0.067926,-0.227846,0.081796,-0.251192,0.128005,0.580045,0.139329,0.246889,0.407446,-0.074675,0.248623,0.080466,4.336775,102.189018,2.757593,-6.544939,103.687431,-2.095079
mV056,5,0.033316,0.284918,0.024122,0.040139,-0.269281,0.014099,-0.236259,-0.130577,0.550163,0.162232,-0.220242,0.398083,-0.067917,-0.227666,0.082252,-0.26235,0.127421,0.545593,0.139919,0.248014,0.406657,-0.074379,0.246949,0.080735,4.004578,106.252808,2.804137,-6.475657,108.614021,-1.973953
mV056,6,0.033424,0.285476,0.024646,0.040796,-0.270765,0.01497,-0.25456,-0.123712,0.574687,0.138596,-0.222613,0.412671,-0.068705,-0.22795,0.080002,-0.275027,0.134795,0.567753,0.124813,0.246703,0.415071,-0.07541,0.247753,0.079208,4.196935,101.266403,3.696791,-6.682211,104.508499,-1.549225
mV056,7,0.033343,0.284687,0.024168,0.040608,-0.270713,0.014777,-0.241709,-0.119314,0.585796,0.145963,-0.21726,0.408503,-0.068417,-0.2276,0.080409,-0.259178,0.13875,0.575944,0.137423,0.241255,0.407625,-0.075208,0.247671,0.079766,4.378055,100.00428,3.367071,-6.745983,104.130615,-1.338052
mV056,8,0.033481,0.285467,0.024616,0.040349,-0.270497,0.014459,-0.24241,-0.131079,0.58371,0.146071,-0.225572,0.40905,-0.068301,-0.227954,0.081079,-0.267414,0.127289,0.576423,0.126927,0.244974,0.414223,-0.074971,0.246574,0.079118,4.172957,100.796974,4.011171,-6.599044,103.272018,-1.925069
mV056,9,0.033559,0.286069,0.025073,0.040364,-0.271553,0.015562,-0.257434,-0.121768,0.602339,0.126284,-0.223239,0.418971,-0.069373,-0.227487,0.079348,-0.277082,0.136459,0.59356,0.116648,0.241499,0.419326,-0.075484,0.246751,0.078069,4.635595,96.665764,3.511238,-6.997537,100.079445,-0.29194
mV056,10,0.033952,0.286255,0.024774,0.040541,-0.270651,0.014386,-0.237569,-0.131241,0.589809,0.147878,-0.222611,0.40816,-0.068229,-0.228044,0.080765,-0.265402,0.126423,0.581918,0.123758,0.252463,0.416895,-0.074421,0.246774,0.079008,4.317652,99.815842,3.756865,-6.537715,102.294601,-2.25489
